records/code,records/examType,records/specialCat,records/positions,records/admissions,records/baseFirst,records/baseLast,records/year,records/minimumBase
187,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",8,,16306,13624,2016,
187,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,10547,10547,2016,
187,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),121,,16330,13207,2016,
187,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,10587,10587,2016,
187,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,16267,11725,2016,
188,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",4,,14615,12084,2016,
188,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",7,,15058,13400,2016,
188,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,9095,9095,2016,
188,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),95,,15866,13287,2016,
188,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,7151,7151,2016,
188,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",4,,11885,8401,2016,
189,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",7,,10748,9836,2016,
189,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",10,,14259,12616,2016,
189,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,12921,12921,2016,
189,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),147,,19049,13666,2016,
189,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",6,,13805,9128,2016,
190,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,15205,13475,2016,
190,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",9,,16087,14129,2016,
190,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,14956,14956,2016,
190,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),130,,17954,16762,2016,
190,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,7522,7522,2016,
190,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,14924,13743,2016,
192,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",3,,13934,12970,2016,
192,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",5,,16066,14010,2016,
192,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,8359,8359,2016,
192,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),69,,17310,14221,2016,
192,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,8370,8370,2016,
192,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",3,,13735,10586,2016,
200,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",5,,15212,7116,2016,
200,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",8,,13459,10735,2016,
200,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,5126,5126,2016,
200,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),108,,13747,10066,2016,
200,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,5484,5484,2016,
200,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",4,,13243,11683,2016,
201,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",5,,18079,17767,2016,
201,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",8,,19498,17272,2016,
201,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,3570,3570,2016,
201,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),112,,18931,17130,2016,
201,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,17204,17204,2016,
201,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,17831,17190,2016,
203,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,17583,17129,2016,
203,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",9,,19039,16205,2016,
203,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,13273,13273,2016,
203,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),130,,19247,16053,2016,
203,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,6064,6064,2016,
203,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,19196,16395,2016,
205,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",8,,17426,16032,2016,
205,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",11,,16465,15172,2016,
205,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,6609,6609,2016,
205,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),164,,17116,15139,2016,
205,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",7,,16139,15262,2016,
207,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",8,,16070,15210,2016,
207,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",13,,14970,14233,2016,
207,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),181,,16396,13892,2016,
207,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,3362,3362,2016,
207,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",8,,15827,14289,2016,
208,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",4,,16417,15943,2016,
208,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",7,,16010,14870,2016,
208,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,11274,11274,2016,
208,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),95,,16485,14742,2016,
208,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",4,,16427,15879,2016,
209,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",5,,18879,18215,2016,
209,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",8,,19429,18158,2016,
209,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,17742,17742,2016,
209,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),112,,19740,18467,2016,
209,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,7655,7655,2016,
209,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,18562,18103,2016,
210,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,17052,16249,2016,
210,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",9,,16483,15230,2016,
210,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,3754,3754,2016,
210,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),130,,18355,15792,2016,
210,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,7535,7535,2016,
210,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,17500,16002,2016,
211,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",4,,18127,17950,2016,
211,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",7,,19040,17634,2016,
211,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,12811,12811,2016,
211,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),95,,19256,17856,2016,
211,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,8776,8776,2016,
211,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",4,,18730,17838,2016,
212,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,7469,6063,2016,
212,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",10,,11646,9218,2016,
212,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,3170,3170,2016,
212,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),138,,11350,6582,2016,
212,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,2509,2509,2016,
212,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",6,,9210,7857,2016,
213,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,18419,17534,2016,
213,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",10,,17971,17090,2016,
213,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,12515,12515,2016,
213,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),138,,19147,17394,2016,
213,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,3749,3749,2016,
213,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",6,,17991,17594,2016,
214,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",5,,18216,9770,2016,
214,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",8,,16118,12107,2016,
214,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,7091,7091,2016,
214,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),112,,16556,12233,2016,
214,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,13542,12422,2016,
215,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",8,,18753,14894,2016,
215,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",11,,17408,15072,2016,
215,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),164,,18609,15111,2016,
215,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",7,,17736,15657,2016,
216,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",6,,13931,11628,2016,
216,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",9,,18579,13606,2016,
216,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,8055,8055,2016,
216,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),130,,18957,12590,2016,
216,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",5,,16328,13976,2016,
217,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",10,,19724,18701,2016,
217,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",14,,19364,18363,2016,
217,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,16216,13105,2016,
217,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),207,,19653,18628,2016,
217,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,4832,4832,2016,
217,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",9,,19268,18284,2016,
218,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",7,,9959,4030,2016,
218,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",11,,12525,11008,2016,
218,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),156,,14380,10471,2016,
218,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,3152,3152,2016,
218,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",6,,11923,10487,2016,
219,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",8,,18801,18202,2016,
219,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",12,,19257,17650,2016,
219,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,13187,13187,2016,
219,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),173,,19607,18100,2016,
219,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,13807,13807,2016,
219,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",7,,18626,17921,2016,
220,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",7,,18308,16833,2016,
220,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",11,,19133,15873,2016,
220,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΝΕΟ),156,,18436,16540,2016,
220,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΕΣΠΕΡΙΝΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΠΑΛΑΙΟ)",1,,7220,7220,2016,
220,"ΓΕΛ, ΕΠΑΛΒ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ","ΓΕΛ,ΕΠΑΛΒ ΓΕΝ.ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ)",6,,17765,16981,2016,
221,"10% ΓΕΛ, ΕΠΑΛΒ 2014","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2014",11,,18425,16811,2016,
221,"10% ΓΕΛ, ΕΠΑΛΒ 2015","10% ΓΕΛ,ΕΠΑΛΒ ΓΕΝ. ΣΕΙΡΑ 2015",17,,18041,16301,2016,
221,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝ.ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,12235,10204,2016,
